ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	PWK_logFC	PWK_FDR	B6J_logFC	B6J_FDR	CAST_logFC	CAST_FDR
ENSMUSG00000025576	Rbfox3	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	6.598641435071684	2.3684939889542414e-16	-0.9383788331158429	0.8761861694366737	6.07304906574411	1.1664625130439947e-14
ENSMUSG00000090257	Gm4524	NA	NA	NA	6.666990585824121	2.588718736750086e-16	6.009523641286459	4.135482628756221e-10	4.378924590763341	4.288895717210809e-6
ENSMUSG00000020695	Mrc2	Mrc2	17534	mannose receptor, C type 2	2.6705705389079877	4.3101313332910376e-16	-1.4859859792663965	0.0684820815393354	1.5258030395664874	1.1876249227146985e-6
ENSMUSG00000026249	Serpine2	Serpine2	20720	serine (or cysteine) peptidase inhibitor, clade E, member 2	-2.994003121497924	8.783911518704452e-16	1.3082103831094636	3.447887662472465e-7	0.9649126165693545	2.671066891253555e-5
ENSMUSG00000023764	Sfi1	Sfi1	78887	Sfi1 homolog, spindle assembly associated (yeast)	1.9742796705873087	2.185902007307105e-15	-1.0139257941702475	0.0016830913458199298	1.6961707569694287	1.0259433092241951e-13
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	5.659445154830634	4.6521136870994775e-15	4.509623131481423	1.3709700525748638e-6	3.2108410579383624	3.36652099191129e-4
ENSMUSG00000101776	Gm28268	NA	NA	NA	-2.73332420911707	5.070216363682854e-15	0.31369127817020626	0.5183071328428502	-2.9971273847763182	4.702531376210319e-20
ENSMUSG00000097554	Gm26825	NA	NA	NA	7.394917826784026	6.493552625901046e-15	0.2913924058058514	0.9998434605019085	7.2096898283296715	6.035481942129094e-17
ENSMUSG00000087168	Gm15983	NA	NA	NA	-8.10254509458831	6.940092079162355e-15	-5.249856124611109	1.475946125165898e-8	-6.276601327744108	3.338386534765254e-16
ENSMUSG00000062609	Kcnj15	Kcnj15	16516	potassium inwardly-rectifying channel, subfamily J, member 15	-7.990004232334606	1.0211461859848356e-14	-8.044233770706201	1.8268872818209513e-10	-1.5343937388648752	4.194561446200999e-5
ENSMUSG00000104577	Gm6641	NA	NA	NA	4.904542870217695	1.2331322995640036e-14	0.0029648325855133268	0.9998946068001608	-0.9995144130134658	0.6027700981564965
ENSMUSG00000047977	Synb	Synb	239167	syncytin b	4.794339056498896	1.9336679361246367e-14	2.008460340493818	0.15470967356287899	0.9327202202789481	0.40653558971371884
ENSMUSG00000028080	Lrba	Lrba	80877	LPS-responsive beige-like anchor	-3.088317351457781	2.117537423519066e-14	-0.458472399222447	0.37243388437433667	-2.907853718990578	8.009207476296355e-17
ENSMUSG00000020841	Cpd	Cpd	12874	carboxypeptidase D	-3.7008339915685258	2.38334486170382e-14	-2.525148281188436	5.471330096181633e-8	-2.139971886014345	1.6715522489118754e-10
ENSMUSG00000051832	E230016K23Rik	E230016K23Rik	100504464	RIKEN cDNA E230016K23 gene	3.333032681983598	2.727725866822493e-14	0.4708105680099634	0.7913803194697231	0.8413134230602372	0.16310555445646194
ENSMUSG00000017707	Serinc3	Serinc3	26943	serine incorporator 3	-1.8467957097407237	2.823224469099625e-14	-0.1613725954576803	0.7369109724894146	0.3721526004602968	0.11034179216067369
ENSMUSG00000001761	Smo	Smo	319757	smoothened, frizzled class receptor	-7.778929324242104	5.436059450265294e-14	0.1266633119083507	0.9189781763545442	-3.5079119272187596	1.3661274912599708e-12
ENSMUSG00000099764	Rps10-ps2	NA	NA	NA	3.72257209268457	7.067826806461009e-14	2.806611615975981	9.081800135164022e-6	2.988274191704781	3.3480121914900215e-9
ENSMUSG00000018217	Pmp22	Pmp22	18858	peripheral myelin protein 22	-2.090640895473714	1.2269889532334202e-13	-0.5419140485079029	0.10097970689318184	-1.016596836433366	9.020634237509988e-6
ENSMUSG00000079419	Ms4a6c	Ms4a6c	73656	membrane-spanning 4-domains, subfamily A, member 6C	2.141745855077474	4.777785399099204e-13	0.4874072651682467	0.4366880569065806	-0.30050362319560336	0.5129284408104465
ENSMUSG00000021939	Ctsb	Ctsb	13030	cathepsin B	-1.8653458676663852	4.777785399099204e-13	0.314956229002387	0.4009332246834974	-0.35781805994634913	0.16423452350737672
ENSMUSG00000033917	Gde1	Gde1	56209	glycerophosphodiester phosphodiesterase 1	2.3460405213913287	7.795486429103132e-13	0.30747620532458947	0.7888016814068457	2.2405835018633984	1.9591801903862002e-12
ENSMUSG00000022671	Mzt2	Mzt2	72083	mitotic spindle organizing protein 2	2.6984021783470875	7.795486429103132e-13	-0.15072564747312328	0.9522444986447365	1.8834416936471774	1.8348175680526074e-7
ENSMUSG00000028524	Sgip1	Sgip1	73094	SH3-domain GRB2-like (endophilin) interacting protein 1	3.58331510193203	1.1532678145591481e-12	3.0071342428417167	1.0136484962928086e-6	4.094660717440759	8.164354796228794e-19
ENSMUSG00000043943	Naalad2	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	-4.307673566976381	1.3121712055427448e-12	-1.081995592247305	0.04257840751020171	-5.20925631287313	7.452343847009883e-18
ENSMUSG00000022311	Csmd3	Csmd3	239420	CUB and Sushi multiple domains 3	-2.2063677059667812	1.589041043680515e-12	-0.40899195027468027	0.36341016485889416	-1.4355306199821634	1.72108843802487e-8
ENSMUSG00000036908	Unc93b1	Unc93b1	54445	unc-93 homolog B1, TLR signaling regulator	1.605484292949848	1.6097829070236335e-12	0.12354773286444105	0.8248078918926448	-0.0562853762280199	0.8892513588732639
ENSMUSG00000029163	Emilin1	Emilin1	100952	elastin microfibril interfacer 1	-7.6236962603302505	1.790901895181808e-12	-5.0034019531133165	1.2446604827048942e-7	-6.16865638451711	2.7456810274702314e-15
ENSMUSG00000030104	Edem1	Edem1	192193	ER degradation enhancer, mannosidase alpha-like 1	-1.9799831677187092	2.588620091690402e-12	-1.9990294532794874	2.8115249318604717e-11	-1.50524303429099	3.091771639977097e-10
ENSMUSG00000027199	Gatm	Gatm	67092	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	-2.322358951369462	3.828667275882037e-12	-2.71288621204748	5.336138011935207e-12	-0.04163790202222675	0.9899704741745642
ENSMUSG00000085887	Arhgap27os3	Arhgap27os3	653030	Rho GTPase activating protein 27, opposite strand 3	4.075469050103088	4.632564217337584e-12	1.4491982000663077	0.3317912467370948	-0.06839249638415498	0.9720622835709848
ENSMUSG00000035929	H2-Q4	H2-Q4	15015	histocompatibility 2, Q region locus 4	-3.6304778911697806	5.4219891534936994e-12	0.5546482798951781	0.21244701073619504	0.32602139375313083	0.3628538560366269
ENSMUSG00000030793	Pycard	Pycard	66824	PYD and CARD domain containing	2.036986800253726	7.051793816325513e-12	1.846843644311496	8.755842173752138e-9	1.9686789794276254	1.3523609437418837e-12
ENSMUSG00000092918	Gm24081	NA	NA	NA	-5.806968337576385	8.413735396184474e-12	-5.288266605431038	7.168896176698844e-9	-4.828399467257484	4.772756941913832e-16
ENSMUSG00000022799	Arhgap31	Arhgap31	12549	Rho GTPase activating protein 31	2.26103740733809	8.512130145295974e-12	1.4838861391344313	1.3712604465661668e-4	0.5721094396804884	0.14775116190684895
ENSMUSG00000094326	Gm10045	Gm10045	100043348	predicted pseudogene 10045	7.022623364970755	8.512130145295974e-12	-0.37480823294486915	1	2.1828099548644118	0.23608965743503005
ENSMUSG00000069892	9930111J21Rik2	9930111J21Rik2	245240	RIKEN cDNA 9930111J21 gene 2	-4.004925133097788	8.512130145295974e-12	1.399710778942256	1.5637331677649467e-5	-3.008836731642149	7.801607957181866e-12
ENSMUSG00000032412	Atp1b3	Atp1b3	11933	ATPase, Na+/K+ transporting, beta 3 polypeptide	1.8026903801878718	8.600145026220633e-12	0.2047543627438585	0.9053677592719686	0.5301758016230399	0.06493532689989706
ENSMUSG00000038763	Alpk3	Alpk3	116904	alpha-kinase 3	-7.645860631416765	8.87848209245494e-12	-7.6073371443249975	4.0675579320651636e-8	-7.684336206973076	2.4796302722721355e-15
ENSMUSG00000040125	Gpr26	Gpr26	233919	G protein-coupled receptor 26	3.705495103105773	1.0916165097745512e-11	1.4337806546563745	0.3248043570901984	1.6845002619373057	0.013071429017374627
ENSMUSG00000030770	Parva	Parva	57342	parvin, alpha	2.0032988288929077	1.2744536230171585e-11	0.17655457733877872	0.8662015652389753	-0.325132632395475	0.4597920081004981
ENSMUSG00000109509	RP24-471H15.4	NA	NA	NA	-3.304152125495723	1.3387959599413476e-11	-0.2757487126893854	0.7251161730542365	-2.6996181778024364	2.281822490840076e-12
ENSMUSG00000067341	H2-Eb2	H2-Eb2	381091	histocompatibility 2, class II antigen E beta2	5.503239901737528	1.3457503349978082e-11	-1.8765124771443837	0.7633833564604896	-1.6270016457432837	0.44951251841955536
ENSMUSG00000040998	Npnt	Npnt	114249	nephronectin	2.594344546356005	1.741282016283917e-11	1.2024804669630238	0.09106814955556916	1.848274484003022	9.567400912763571e-7
ENSMUSG00000063611	Gm10134	NA	NA	NA	-7.516503218821091	2.0120185550311617e-11	-0.2147700059094676	0.8672088467682458	-0.5944646679378748	0.18213136566086224
ENSMUSG00000035352	Ccl12	Ccl12	20293	chemokine (C-C motif) ligand 12	-7.42161053679549	2.15572768988594e-11	0.8021749168092746	0.1827870901583368	-4.988691901049617	7.276241522915893e-12
ENSMUSG00000058603	Rpl28-ps1	NA	NA	NA	5.262956194949913	2.6001103737925273e-11	5.013388987941149	7.995486338855492e-8	-0.37951588634447986	0.8730192482334439
ENSMUSG00000037443	Cep85	Cep85	70012	centrosomal protein 85	4.316631419872647	4.3386464237770094e-11	7.210924691454869	6.068231194430944e-33	6.23714766716287	4.633363649042195e-28
ENSMUSG00000055322	Tns1	Tns1	21961	tensin 1	-7.8105868863176555	4.443657508080401e-11	-0.20506307335873167	0.8667505415464313	-0.612518127099543	0.1630975377249879
ENSMUSG00000082884	Gm13339	NA	NA	NA	9.717332076276026	5.170469925972738e-11	-2.442813912725503	0.6633986981594312	9.434027318691305	3.504492156143199e-11
ENSMUSG00000040213	Ccbl2	Kyat3	229905	kynurenine aminotransferase 3	3.664219591197028	7.176130361359517e-11	0.7321466976933729	0.7469469535497637	1.0108977199948537	0.21664012214112227
ENSMUSG00000097263	Gm26804	NA	NA	NA	2.2665043586326865	9.270182172176068e-11	0.9691482594167885	0.11760873455070321	2.1317192450186804	3.700320342652479e-11
ENSMUSG00000027111	Itga6	Itga6	16403	integrin alpha 6	1.7942018183798756	1.2284972482940225e-10	1.4147710213934452	3.3808710633083724e-6	0.7267151270680327	0.011407908030599628
ENSMUSG00000024044	Epb41l3	Epb41l3	13823	erythrocyte membrane protein band 4.1 like 3	5.872960991575126	1.2452956593842116e-10	3.915266376222111	0.015240214295670074	3.701052721150324	8.500461822425989e-4
ENSMUSG00000015656	Hspa8	Hspa8	15481	heat shock protein 8	-2.3031102752341965	1.2748576186541026e-10	-0.8382892709258183	0.03118326475963909	-1.5015144376634946	1.0864469038816165e-7
ENSMUSG00000022415	Syngr1	Syngr1	20972	synaptogyrin 1	-1.858635880624799	1.686109509909431e-10	0.7039827575703197	0.012273547039293783	-0.762565110329112	0.0016933263938841761
ENSMUSG00000022964	Tmem50b	Tmem50b	77975	transmembrane protein 50B	2.2310213746021286	1.9994778324233681e-10	0.14650906192641072	0.9395523700211549	-0.0038804361347058234	0.9984651978185368
ENSMUSG00000038170	Pde4dip	Pde4dip	83679	phosphodiesterase 4D interacting protein (myomegalin)	2.03620506822481	2.8689442820883315e-10	-0.13427107791171236	0.9327305636262813	0.2510651043267464	0.6298463856278154
ENSMUSG00000021773	Comtd1	Comtd1	69156	catechol-O-methyltransferase domain containing 1	-2.793040650908793	3.161911301583341e-10	-0.11649490391670912	0.9178693595202704	0.35112569924717385	0.32758618191753075
ENSMUSG00000028497	Hacd4	Hacd4	66775	3-hydroxyacyl-CoA dehydratase 4	2.384486937128972	3.616962389279473e-10	1.426721595579704	0.012109705162978551	0.46436701716702666	0.4290099219929061
ENSMUSG00000042249	Adrbk2	Grk3	320129	G protein-coupled receptor kinase 3	-5.425546110285722	4.153606752206596e-10	0.06789332250035576	0.9731905016242905	-3.8272030841022255	4.758157437884844e-10
ENSMUSG00000027611	Procr	Procr	19124	protein C receptor, endothelial	-3.123318860060644	4.79918252791174e-10	-3.3832796359099127	7.65127936540642e-8	-1.5401985216041552	1.786742027007953e-5
ENSMUSG00000099974	Bcl2a1d	Bcl2a1d	12047	B cell leukemia/lymphoma 2 related protein A1d	4.212572602301045	5.205411896483469e-10	0.8167529221459775	0.767976030336007	1.7075272232380905	0.038882493690466424
ENSMUSG00000045672	Col27a1	Col27a1	373864	collagen, type XXVII, alpha 1	-2.462267690367709	5.783161379632783e-10	-0.5470272781821877	0.2726521605242564	0.6676496283517499	0.01827621466665237
ENSMUSG00000026748	Plxdc2	Plxdc2	67448	plexin domain containing 2	-1.5529658221659774	6.117472917873301e-10	-0.09366230961408363	0.885498243466144	0.2365865851780453	0.41071576849528246
ENSMUSG00000109357	RP23-383B18.1	NA	NA	NA	2.2760882795147683	7.166852639201295e-10	0.9947186228759788	0.16437523550524719	2.521428927110293	1.344466767218457e-13
ENSMUSG00000083594	Gm13722	NA	NA	NA	-2.0089229198868193	7.966736358971503e-10	0.7796787651269468	0.01138814529477571	0.0711574182389943	0.8819160306714651
ENSMUSG00000105263	Gm42427	NA	NA	NA	2.3514329971629184	9.80037560317214e-10	-0.22059124198004235	0.9131736688566632	0.060196636530887845	0.9494669170569011
ENSMUSG00000074361	C5ar2	C5ar2	319430	complement component 5a receptor 2	3.1701800459258687	1.0519157059974895e-9	3.5442804539580877	3.075880608733161e-10	2.2533706072367328	1.473404735874425e-5
ENSMUSG00000102712	Gm37758	NA	NA	NA	2.075143698377176	1.1471994685401015e-9	1.8006269736853004	9.216831486493275e-7	2.243468357018438	4.411228249931676e-12
ENSMUSG00000057092	Fxyd3	Fxyd3	17178	FXYD domain-containing ion transport regulator 3	3.5992575242226934	1.1544764280620601e-9	-0.21178368823151023	0.9664375795600103	1.9323527897530683	0.003610611206947368
ENSMUSG00000104235	Gm37589	NA	NA	NA	2.8808651521802093	1.4124367180478182e-9	0.2872533760251615	0.9180313721144561	0.5381983650014673	0.508925996563278
ENSMUSG00000021360	Gcnt2	Gcnt2	14538	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	6.239339796326068	1.7039634168324185e-9	6.597968845669481	1.0423386148463214e-8	-0.02753944138151791	1
ENSMUSG00000066315	Gm12918	NA	NA	NA	-2.0705789833881876	2.0022952747973194e-9	-0.5275594391412658	0.2957746098869219	-5.005363086460123	1.3075946026026971e-23
ENSMUSG00000022665	Ccdc80	Ccdc80	67896	coiled-coil domain containing 80	-4.723226173079004	2.1558096098110735e-9	-7.346139629618393	3.0673401582663496e-7	-5.230872896270408	9.045911416281495e-13
ENSMUSG00000041707	1810011H11Rik	Tmem273	69069	transmembrane protein 273	-3.659584630822898	2.1558096098110735e-9	-0.42983538269995214	0.6289834948107931	-0.9898713488745283	0.012968579264187258
ENSMUSG00000097429	Gm26520	NA	NA	NA	-7.105122266214462	2.1781142005689875e-9	-0.5073849645210651	0.6490814631673454	-7.0548082754555965	3.686407307581781e-12
ENSMUSG00000092036	Gm2244	Gm2244	100039452	predicted gene 2244	-7.306031835187112	3.327631399244406e-9	0.6223644140957689	0.4143229386286517	-7.343827765504859	4.312802802411167e-12
ENSMUSG00000024084	Qpct	Qpct	70536	glutaminyl-peptide cyclotransferase (glutaminyl cyclase)	-2.103041708269086	3.639839609913984e-9	-4.559516556490332	1.359830757414494e-14	-7.815723230133216	2.367669430611555e-27
ENSMUSG00000016495	Plgrkt	Plgrkt	67759	plasminogen receptor, C-terminal lysine transmembrane protein	-1.6732569506783959	3.839504173281447e-9	-0.8180799787198162	0.009752150633530765	-0.6469647418430612	0.008915034674043594
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.3862604676584709	5.289393242236738e-9	0.41877942304684534	0.16165742290304383	-0.8198988233437572	9.638548269535545e-5
ENSMUSG00000108268	Gm44187	NA	NA	NA	-2.3318133199753377	7.612626847526208e-9	-0.9514927939068837	0.04135685295146766	-0.9095926287536187	0.0035711205170811913
ENSMUSG00000071303	Rps8-ps1	NA	NA	NA	3.914537677896895	8.383652970730333e-9	4.692726034016702	2.318978869390364e-11	4.1259576650349405	6.080091411317423e-11
ENSMUSG00000058838	Rps27a-ps2	NA	NA	NA	-3.541094835446013	1.0021037259546285e-8	-0.08238352287976684	0.9625526948084653	-1.625892060549481	4.5504461004705144e-4
ENSMUSG00000027175	Tcp11l1	Tcp11l1	320554	t-complex 11 like 1	-2.7770574982966574	1.0153812810980989e-8	-3.1416856397272634	1.4853081806331444e-6	-4.130571650452802	1.9479166984958932e-14
ENSMUSG00000028976	Slc2a5	Slc2a5	56485	solute carrier family 2 (facilitated glucose transporter), member 5	1.358335170679269	1.0458440983425297e-8	0.3894571145427527	0.3022596683530981	-0.1769136185120826	0.6027700981564965
ENSMUSG00000001763	Tspan33	Tspan33	232670	tetraspanin 33	-3.440157967903171	1.0552410425606085e-8	-1.5774985104157873	0.010638827428834005	-2.394392330458467	8.410112699507508e-8
ENSMUSG00000022496	Tnfrsf17	Tnfrsf17	21935	tumor necrosis factor receptor superfamily, member 17	-6.90340214309957	1.178742340180502e-8	0.2275095282270039	0.8767473857502306	-2.1020789985181136	1.3388446948981207e-4
ENSMUSG00000035686	Thrsp	Thrsp	21835	thyroid hormone responsive	-7.272595015095736	1.2458155637764494e-8	0.6239210604354569	0.4063283142217268	-0.3249051953077587	0.5859460677074078
ENSMUSG00000048960	Prex2	Prex2	109294	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	5.2580281487218015	1.3681928695687416e-8	2.5622086636074477	0.2941255166879676	1.4210822113712644	0.4119062940591473
ENSMUSG00000083716	Gm13436	NA	NA	NA	-2.380418767450204	1.3707862012439021e-8	-0.09821442207062066	0.9321317887396675	-0.020058116346531076	0.9736704648255186
ENSMUSG00000109105	RP23-233O21.6	NA	NA	NA	-1.8003728059760853	1.384603432665075e-8	-2.9504124723886065	3.613271421719572e-13	-0.7672276315162926	0.0041008044224771605
ENSMUSG00000063328	Gm9396	NA	NA	NA	-5.3675666162364575	1.5845858160539434e-8	-7.125793987898109	5.75934195913207e-6	-7.1571832347001525	1.1677416983565489e-11
ENSMUSG00000063730	Hsd3b2	Hsd3b2	15493	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	2.3818209047455023	1.7680856607378122e-8	1.6714129700133011	0.002319587742533373	0.7998594555819344	0.1266392135033897
ENSMUSG00000106173	Gm42764	NA	NA	NA	-4.033390011347327	1.9640437805347928e-8	-3.9429006953329355	1.499213416308166e-5	-3.700652154550486	8.960695848439646e-10
ENSMUSG00000063754	Gm10136	NA	NA	NA	2.1453691426819286	2.3009346910934508e-8	-0.2554025080748338	0.885498243466144	-0.011879735183610412	0.9899704741745642
ENSMUSG00000018593	Sparc	Sparc	20692	secreted acidic cysteine rich glycoprotein	-1.248296080499364	2.409010456175051e-8	-1.04524473649656	8.209723345758958e-7	-0.6774173384741574	7.758055145219787e-4
ENSMUSG00000097095	Gm26547	NA	NA	NA	1.6085826390492257	2.4655810660560813e-8	0.17918734329518482	0.8506995573940366	0.4704125457142835	0.16527896131798614
