ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000022671	Mzt2	Mzt2	72083	mitotic spindle organizing protein 2	2.3549191381626557	1.2176663904541143e-13	3.2687759931730924	4.1992065548260185e-19	0.23000860932374126	0.6769867863138559
ENSMUSG00000103880	Gm37009	NA	NA	NA	6.5623615192751705	3.288679808871865e-13	2.1583929635579926	0.09623095961895577	2.144140435343638	0.17621485472261494
ENSMUSG00000062611	Rps3a2	NA	NA	NA	8.489321863693258	9.41041034390318e-13	-0.289568607271543	0.9099427747759252	-0.3050324524244183	0.9445125613612088
ENSMUSG00000044678	Ly6k	Ly6k	76486	lymphocyte antigen 6 complex, locus K	5.9290368448571265	1.427561467869248e-12	4.381996841546893	8.465652589890664e-7	1.8977901630020775	0.2739036909139857
ENSMUSG00000083496	Gm11263	NA	NA	NA	-7.10869357746258	2.186055901046461e-12	-3.562043507258315	1.8270764296187422e-9	-0.48344913126410766	0.3712356942360769
ENSMUSG00000097554	Gm26825	NA	NA	NA	8.373090427326344	6.831076154534586e-12	9.269440469138857	4.3701293549309005e-15	0.017657439621001803	0.9860359141096869
ENSMUSG00000022769	Sdf2l1	Sdf2l1	64136	stromal cell-derived factor 2-like 1	-3.5715855404637913	7.611752827522115e-12	0.05921802224996975	0.9653581256322599	0.74919580273072794	0.010942055935307386
ENSMUSG00000022106	Rcbtb2	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	-3.1791013140513606	1.9993136035181754e-11	-1.1137256073507642	4.011489850408923e-4	-0.8174497740464647	0.017092091066842233
ENSMUSG00000030785	Cox6a2	Cox6a2	12862	cytochrome c oxidase subunit 6A2	2.711346008719631	2.2438273810150163e-11	-0.42623560921157533	0.5281345831849611	-2.3044767324081468	0.0012087744511606944
ENSMUSG00000033467	Crlf2	Crlf2	57914	cytokine receptor-like factor 2	-3.2311070594769506	3.960401768611065e-11	-4.080019724401496	2.551211954510629e-13	-1.4124725235443027	9.413690199290399e-5
ENSMUSG00000030148	Clec4a2	Clec4a2	26888	C-type lectin domain family 4, member a2	2.773572089170031	4.943238968276738e-11	-2.212465046413666	4.308847331224628e-4	-1.5872979120300759	0.0230063679084205
ENSMUSG00000022048	Dpysl2	Dpysl2	12934	dihydropyrimidinase-like 2	-2.142122190634486	2.1204670869104226e-10	-2.808440655577733	2.6841480474929607e-13	-1.4268147777713591	1.6107315208549185e-6
ENSMUSG00000008348	Ubc	Ubc	22190	ubiquitin C	-1.4502841136056557	2.455817302902601e-10	-0.3087028854399622	0.2245137561631454	0.2927690517332883	0.26387109140337717
ENSMUSG00000093674	Rpl41	Rpl41	67945	ribosomal protein L41	-3.607788815017595	2.455817302902601e-10	-0.06042595950551724	0.9204219465652376	-0.3712465977246294	0.416325580077869
ENSMUSG00000096712	Gm15454	NA	NA	NA	8.423916646961562	2.455817302902601e-10	-0.27679798050606486	1	2.0929027337630655	0.5849719849735509
ENSMUSG00000062758	Gm16477	NA	NA	NA	8.252176939254356	3.5919042480541063e-10	2.8373453634218824	0.3650373772698903	-0.0062449151105157625	1
ENSMUSG00000020717	Pecam1	Pecam1	18613	platelet/endothelial cell adhesion molecule 1	4.6489063290028	4.045905522628613e-10	3.779221267075158	7.951852601106827e-7	2.7140441226415963	0.004309539146543695
ENSMUSG00000056737	Capg	Capg	12332	capping protein (actin filament), gelsolin-like	2.0348808135325682	5.345313625637139e-10	2.1425565690051376	1.019965610437124e-10	-0.4685039118929536	0.4567706302943186
ENSMUSG00000002014	Ssr4	Ssr4	20832	signal sequence receptor, delta	1.2761474982580299	7.004443616987859e-10	0.22127541863779626	0.40229051594574167	-0.04578779961227834	0.9319463385188206
ENSMUSG00000053398	Phgdh	Phgdh	236539	3-phosphoglycerate dehydrogenase	-4.526331104151931	7.004443616987859e-10	-5.013664264764933	1.3449884378259696e-10	-3.6684519992277744	2.3369557397530778e-8
ENSMUSG00000070343	Gm10288	NA	NA	NA	-11.344393516555492	7.004443616987859e-10	-8.125328067698863	6.251482876530879e-10	-0.724870979094043	0.08755570603563408
ENSMUSG00000078490	Cfap74	Cfap74	544678	cilia and flagella associated protein 74	4.326240981907138	8.255601771397403e-10	-0.03211158446274604	0.994474878136904	0.6780073190990142	0.7258671408716976
ENSMUSG00000073412	Lst1	Lst1	16988	leukocyte specific transcript 1	1.5753132729899937	9.774311552981933e-10	-0.43768102994763336	0.15134522489074625	0.29864949437712973	0.4113146492657262
ENSMUSG00000047250	Ptgs1	Ptgs1	19224	prostaglandin-endoperoxide synthase 1	-1.546540764073072	1.0550030174599082e-9	-0.41346854856603765	0.09122872817349158	0.3784893617475027	0.1419057993338546
ENSMUSG00000082884	Gm13339	NA	NA	NA	9.898481700602177	1.1371179339359338e-9	10.172612546825428	8.713734578685409e-10	0.9022241944164314	0.8465232182991107
ENSMUSG00000096979	Gm26880	NA	NA	NA	3.866781186821064	1.246189935073647e-9	0.04579631413112325	0.9793421063836365	-2.9823756537313515	0.08572683419415449
ENSMUSG00000089929	Bcl2a1b	Bcl2a1b	12045	B cell leukemia/lymphoma 2 related protein A1b	-2.158126921540192	1.975287290555354e-9	-0.11613505108178436	0.7996729732934013	-0.8700331675781965	0.004851111931408075
ENSMUSG00000069516	Lyz2	Lyz2	17105	lysozyme 2	1.6235098107626422	2.5744314972447385e-9	-6.819022090998983	4.3330050864072965e-21	-1.3537380290135563	1.6748675664223814e-6
ENSMUSG00000064345	mt-Nd2	ND2	17717	NADH dehydrogenase subunit 2	-3.354641357335596	2.7250458942300006e-9	-4.1388037617325235	8.294015171884173e-10	-0.3815168277643239	0.4284118767522108
ENSMUSG00000058064	Gm10036	NA	NA	NA	7.301111637405752	2.74226902250604e-9	-4.125223003101337	0.16246687440225516	1.2651876299187588	0.5531025830625073
ENSMUSG00000083424	Rpl35a-ps4	NA	NA	NA	4.244365935084331	3.2277482846302733e-9	-1.3528253818240206	0.19103096633989017	3.2211156445857196	2.2321668903403717e-6
ENSMUSG00000066068	Gm13611	NA	NA	NA	-9.03086102395577	3.6523831940622924e-9	0.008369505794927871	0.9956139736741585	-0.3609823204022092	0.5423517251559382
ENSMUSG00000041453	Rpl21	Rpl21	19933	ribosomal protein L21	-3.355551783501413	4.479168709117351e-9	-0.40020369938503997	0.39112390295940663	-1.2336212366192718	0.0020706523192592996
ENSMUSG00000037683	Armc3	Armc3	70882	armadillo repeat containing 3	3.2054288740450367	6.584164930345099e-9	-5.574127818769733	1.4873706874990512e-4	0.4339063936370875	0.7421771854128247
ENSMUSG00000085787	Gm13092	NA	NA	NA	-4.3686787990966405	8.371271864185576e-9	-1.1876013928064246	0.007268436652894198	-1.1052846696436778	0.02961665174390366
ENSMUSG00000080921	Rpl38-ps2	NA	NA	NA	-3.548243419441908	1.0431833910000472e-8	-0.5801237259611728	0.16596650263257803	-0.30651626610872856	0.5670233269914841
ENSMUSG00000028391	Wdr31	Wdr31	71354	WD repeat domain 31	3.735407549393224	1.257748971864946e-8	-0.6596175517839757	0.6538634145615672	-2.2919343781677095	0.18435658579992045
ENSMUSG00000028080	Lrba	Lrba	80877	LPS-responsive beige-like anchor	-3.563118347118183	1.598866463498213e-8	-2.246187676359318	2.030635259681548e-6	0.4660633025693993	0.3510524590201242
ENSMUSG00000032046	Abhd12	Abhd12	76192	abhydrolase domain containing 12	-1.2443998072874605	1.7389803994422502e-8	-0.42719437186314463	0.06060113064853522	-0.6927103384397806	0.0012464860872259422
ENSMUSG00000029059	Fam213b	Prxl2b	66469	peroxiredoxin like 2B	-7.079674004148175	1.75988426654504e-8	-0.823192775137499	0.1263117307419697	-0.966392557905126	0.11454804089497612
ENSMUSG00000094724	Rnaset2b	Rnaset2b	68195	ribonuclease T2B	-1.3181607730889635	1.8490793472468536e-8	-1.0278060621230833	1.585577783725776e-5	-0.5100196237425966	0.03996856573945487
ENSMUSG00000105814	Mir703	Mir703	735265	microRNA 703	-7.442676965421139	2.265078869225002e-8	-5.661575725298465	3.1127307465876327e-8	-0.177608822929882	0.8649521288586972
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	-7.404607108966419	2.580035898283839e-8	1.2362801235891645	0.0020735544639449463	-7.474336856953949	3.171642361543161e-8
ENSMUSG00000060143	Gm10076	NA	NA	NA	9.183535158797834	2.7175936624324812e-8	0.8008235232635512	0.8146291853870877	2.6043421140932588	0.2537551829445825
ENSMUSG00000094403	Mir692-2	Mir692-2	735288	microRNA 692-2	8.180868993041564	2.7175936624324812e-8	-0.09653482267258785	1	0.05038701418687375	1
ENSMUSG00000037649	H2-DMa	H2-DMa	14998	histocompatibility 2, class II, locus DMa	-1.47882219022908	2.7698245727491432e-8	-0.18258462685027785	0.5731957802040695	-0.8264802945627437	0.001029768868247023
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.1084940741598668	3.3036516150801045e-8	-1.5592259682148328	4.379277915615243e-11	-0.24060182240007946	0.3754354198021898
ENSMUSG00000079293	Clec7a	Clec7a	56644	C-type lectin domain family 7, member a	-4.967095864122791	3.508772653791047e-8	-5.34352344452311	2.223983546078935e-9	-0.939590430083694	0.12759033715573437
ENSMUSG00000091478	Gm10039	NA	NA	NA	-6.973025097900749	4.6213014921446594e-8	0.7429741848187355	0.11169451012453954	0.32978518339138213	0.6769867863138559
ENSMUSG00000019122	Ccl9	Ccl9	20308	chemokine (C-C motif) ligand 9	1.9126818923652056	5.250857262594887e-8	-4.1371093934227945	3.5642353815040383e-10	2.838583615194897	2.9158556459060178e-12
ENSMUSG00000001020	S100a4	S100a4	20198	S100 calcium binding protein A4	7.660297654864326	5.453622377466038e-8	6.570626715871477	2.7999097104097906e-5	3.7808907407668793	0.21388064346835625
ENSMUSG00000036305	Rpl39-ps	NA	NA	NA	4.098373492708216	7.204202070456513e-8	-3.59552511635448	4.0321336082270513e-4	-0.7060766943773451	0.446473910122186
ENSMUSG00000078974	Sec61g	Sec61g	20335	SEC61, gamma subunit	3.7096530201844096	7.337271936932076e-8	1.8329986274363013	0.03211867309652748	-0.9830177198200615	0.644352323332198
ENSMUSG00000091955	Gm9844	NA	NA	NA	-2.5376872592710926	7.86236586447239e-8	-3.042288619035802	1.637016753741709e-9	-0.4393813939374381	0.380386171652865
ENSMUSG00000107176	Gm9794	NA	NA	NA	4.278011213662007	8.574342923970462e-8	4.1016529546153695	2.3885521594621925e-7	-0.06937135641764099	0.973004292239418
ENSMUSG00000020077	Srgn	Srgn	19073	serglycin	-2.014521092101977	9.73422928715913e-8	-0.27931250966059123	0.48084502790032124	0.28525259138696785	0.5119631092410827
ENSMUSG00000024030	Abcg1	Abcg1	11307	ATP binding cassette subfamily G member 1	-2.1720392269741606	1.1591943027182392e-7	-0.09869906656187273	0.8503653983183362	-1.2672541123757377	5.947315290854685e-4
ENSMUSG00000029915	Clec5a	Clec5a	23845	C-type lectin domain family 5, member a	-2.5987414840069136	1.1829869602541615e-7	-4.259155311056532	8.531902162046073e-12	0.1709605386091603	0.794857458408868
ENSMUSG00000064373	Sepp1	Selenop	20363	selenoprotein P	-1.225254857877489	1.2562312716542948e-7	-1.4313622604751932	2.78415691442113e-8	-0.5795785913882148	0.01696862033544925
ENSMUSG00000062210	Tnfaip8	Tnfaip8	106869	tumor necrosis factor, alpha-induced protein 8	-3.0817524696101866	1.3354523738829426e-7	0.0854825664586825	0.8935850242038249	-0.8225966885834577	0.09982329857949826
ENSMUSG00000073599	Ecscr	Ecscr	68545	endothelial cell surface expressed chemotaxis and apoptosis regulator	-2.16072303389563	1.6077847139074686e-7	-6.756040392565512	2.823037661493476e-15	0.13220412591631073	0.8333516654857539
ENSMUSG00000081406	Rps6-ps4	Rps6-ps4	105244208	ribosomal protein S6, pseudogene 4	-6.857538118269488	1.8678539521504734e-7	-2.87101067987724	7.411410613992265e-5	-0.5718956125574968	0.4305281190449767
ENSMUSG00000043943	Naalad2	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	-7.001732154343971	1.921334216273679e-7	-5.555622778750579	6.051623619026506e-8	0.3020467776503658	0.7430911772380777
ENSMUSG00000022415	Syngr1	Syngr1	20972	synaptogyrin 1	-1.136703686062161	2.0879576368818851e-7	-2.686578178786949	4.541434864814142e-17	-0.7655587980313067	4.204293377885941e-4
ENSMUSG00000000682	Cd52	Cd52	23833	CD52 antigen	-1.6400422910040697	2.2858127557291524e-7	-1.0816569356563177	3.2855674021238713e-4	-0.7511567439642306	0.013465869889139831
ENSMUSG00000100405	Gm28911	NA	NA	NA	-7.272600954386949	2.7129914104122267e-7	-6.829539442070527	3.029022321638472e-7	-0.9364376941711197	0.2217709837703665
ENSMUSG00000066315	Gm12918	NA	NA	NA	-8.488402005941442	2.8553517778371996e-7	-4.296688712966303	3.4423382734056835e-5	-0.5506028717804022	0.587966050272337
ENSMUSG00000059461	Gm7331	NA	NA	NA	-7.355795638261007	3.22579907177313e-7	0.013202359085092	0.9916263547761196	-0.2545273323170755	0.7682933970946819
ENSMUSG00000067058	Rps15a-ps5	NA	NA	NA	6.846426486856906	4.4169960996665857e-7	4.15652608948551	0.004426964519502215	1.9515896453042973	0.4580858512544385
ENSMUSG00000079641	Rpl39	Rpl39	67248	ribosomal protein L39	-1.6185865479935675	6.756640806323383e-7	-0.6874595040618109	0.031583936061605915	-0.6671479295169218	0.03688918005286672
ENSMUSG00000031827	Cotl1	Cotl1	72042	coactosin-like 1 (Dictyostelium)	1.0469795313161299	7.329235280590278e-7	0.539075054369027	0.01756563915057744	-0.3962565587874162	0.1460118907404439
ENSMUSG00000051735	Rinl	Rinl	320435	Ras and Rab interactor-like	-6.966482548334284	7.956058749193377e-7	-0.9978594565958782	0.13757786709406483	-0.5803493496066027	0.5264825732656316
ENSMUSG00000020388	Pdlim4	Pdlim4	30794	PDZ and LIM domain 4	-2.9995464461813355	1.0085984303457408e-6	-3.6839201866503255	9.997130173532871e-9	-0.7824992020437075	0.15973925554786217
ENSMUSG00000083282	Ctsf	Ctsf	56464	cathepsin F	1.1721821381124349	1.1038831089793974e-6	0.9124243013273489	1.724426967993521e-4	1.1837999844476295	1.7456176558830556e-6
ENSMUSG00000024012	Mtch1	Mtch1	56462	mitochondrial carrier 1	-1.811813365911827	1.2779568286425172e-6	-0.1743924929458474	0.7040375386974114	-0.18681560744960365	0.7398234725458467
ENSMUSG00000078377	Gm4294	NA	NA	NA	-8.476185062308156	1.4665427528157987e-6	-2.2646921207542086	4.317090179896378e-4	-0.37567576953673915	0.6507311005302545
ENSMUSG00000021807	2700060E02Rik	Rtraf	68045	RNA transcription, translation and transport factor	-1.820735078054593	1.5151841312138492e-6	-1.809473071186182	8.2526262977945e-7	-0.6673747638106596	0.08437713951133276
ENSMUSG00000022014	Epsti1	Epsti1	108670	epithelial stromal interaction 1 (breast)	-3.1578893806692614	1.9842162759738116e-6	-0.47507326344268047	0.4037418039027538	-1.8245413198994251	0.0013945653653057014
ENSMUSG00000021728	Emb	Emb	13723	embigin	7.432670065683613	2.032780898457178e-6	4.14512700494689	0.10097995146188497	0.018022552656021748	1
ENSMUSG00000023861	Mpc1	Mpc1	55951	mitochondrial pyruvate carrier 1	-1.1319449928155172	2.767284713616526e-6	-0.7684415988978764	8.759333728540413e-4	-0.6184912005492348	0.012572901763862603
ENSMUSG00000050299	Gm9843	NA	NA	NA	-6.754867784804668	3.7814710732177105e-6	-7.644132876423589	4.204377736660516e-6	-0.5511286685789187	0.6706236415005381
ENSMUSG00000038274	Fau	Fau	14109	Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)	4.123489944564474	4.2733485428280504e-6	3.9573123303055815	8.887564725324178e-6	-1.1981440546296325	0.21334803809701278
ENSMUSG00000060636	Rpl35a	Rpl35a	57808	ribosomal protein L35A	-2.165800754829364	4.3601830988926945e-6	-2.63140421952581	1.1435068116238184e-6	-2.63880970761056	6.437540865589096e-7
ENSMUSG00000022108	Itm2b	Itm2b	16432	integral membrane protein 2B	-0.8548932298643064	4.370034307182422e-6	-0.20352214681942551	0.43389600980797677	-0.4477601480580035	0.029832251909622163
ENSMUSG00000053580	Tanc2	Tanc2	77097	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	1.7942161761356579	4.378283430872343e-6	1.034515085206198	0.01180607482428392	0.7954024316280307	0.1160969686562009
ENSMUSG00000032549	Rab6b	Rab6b	270192	RAB6B, member RAS oncogene family	-6.850398614511338	4.910224669248213e-6	-6.774782963504902	8.402940009866824e-7	-1.771179646190483	0.03765500754222462
ENSMUSG00000038886	Man2a2	Man2a2	140481	mannosidase 2, alpha 2	2.845916759100885	5.361106007518215e-6	0.5806401291681161	0.609654202807775	1.2832210935285489	0.17357950874820097
ENSMUSG00000020898	Ctc1	Ctc1	68964	CTS telomere maintenance complex component 1	-2.4563389020221114	5.361106007518215e-6	-1.742396939737449	1.1303665926300596e-4	0.47402348802471	0.3574295240811014
ENSMUSG00000046805	Mpeg1	Mpeg1	17476	macrophage expressed gene 1	-1.0882746674780786	6.1187912072450125e-6	-0.5822016133045602	0.01595749773981317	-0.4595172328768783	0.09070135126058122
ENSMUSG00000109357	RP23-383B18.1	NA	NA	NA	2.196012802471855	7.636481807114189e-6	2.155180489134198	8.887564725324178e-6	-0.13514772365984537	0.9410414863972966
ENSMUSG00000049775	Tmsb4x	Tmsb4x	19241	thymosin, beta 4, X chromosome	0.6975522196043538	7.98861046215548e-6	0.18112051019331565	0.40155243713043076	0.14860994864112095	0.5402490235884557
ENSMUSG00000015396	Cd83	Cd83	12522	CD83 antigen	-2.3272697903731743	7.98861046215548e-6	-0.46558022137936	0.3465073202028245	-0.40683473865199044	0.507344667274241
ENSMUSG00000030342	Cd9	Cd9	12527	CD9 antigen	-0.9723957737486755	8.370783287951913e-6	-1.804519333103701	2.2020171683858954e-11	-0.7063225177783449	0.001733531589718206
ENSMUSG00000062691	Cebpzos	Cebpzos	68554	CCAAT/enhancer binding protein (C/EBP), zeta, opposite strand	-1.4698951818590076	8.526429951679068e-6	0.12229698946699749	0.8558275965193901	-0.308449716643042	0.4659447583292803
ENSMUSG00000041959	S100a10	S100a10	20194	S100 calcium binding protein A10 (calpactin)	2.7947918942770458	8.594804015087114e-6	2.7498463573626233	6.9311912218699385e-6	1.598163520095103	0.05741559982473616
ENSMUSG00000048779	P2ry6	P2ry6	233571	pyrimidinergic receptor P2Y, G-protein coupled, 6	1.5419837393172813	8.940061177380843e-6	0.9517456847922571	0.008164500222252583	0.980203088519924	0.013816142653816747
ENSMUSG00000074800	Gm4149	NA	NA	NA	-7.384644793958314	9.150511696642419e-6	-0.22010512575732585	0.8116149131289971	-0.3028232257706885	0.7962071351753424
ENSMUSG00000042246	Tmc7	Tmc7	209760	transmembrane channel-like gene family 7	3.623500239200187	9.453740210999312e-6	3.041065054175014	2.9151075235564375e-4	-2.0237644117969804	0.4214841491758795
ENSMUSG00000051652	Lrrc3	Lrrc3	237387	leucine rich repeat containing 3	-5.073067130142007	9.483172867951452e-6	-3.25674658795878	3.4423382734056835e-5	0.5172999133050337	0.5125352917372594
ENSMUSG00000002104	Rapsn	Rapsn	19400	receptor-associated protein of the synapse	-6.809234307450586	9.542856865107915e-6	-6.887969007095733	8.465652589890664e-7	-0.6397864121591379	0.5310035179580113
ENSMUSG00000078087	Rps12l1	NA	NA	NA	-7.295172419057331	9.932570252458024e-6	-4.651318643921695	3.2401696243568903e-4	-1.0410836754818606	0.3768920387402345
ENSMUSG00000041736	Tspo	Tspo	12257	translocator protein	-1.4344174330465034	1.0228547540270247e-5	-0.313100867829403	0.3915618006302902	-0.15004855967100483	0.7894636929004724
ENSMUSG00000038600	Atp6v0a4	Atp6v0a4	140494	ATPase, H+ transporting, lysosomal V0 subunit A4	6.993955346500224	1.0228547540270247e-5	0.16134710080510137	1	-0.028571059747337008	1
ENSMUSG00000009687	Fxyd5	Fxyd5	18301	FXYD domain-containing ion transport regulator 5	1.8499465656756642	1.1959333465542462e-5	0.9014548172810404	0.06716790049477256	0.23873084455502327	0.8126865168821066
ENSMUSG00000029484	Anxa3	Anxa3	11745	annexin A3	-0.8972284341332605	1.2954237925857769e-5	-1.541108397211533	2.3154185767919323e-10	0.07335757971040394	0.8649521288586972
ENSMUSG00000032667	Pon2	Pon2	330260	paraoxonase 2	-1.8237418595978054	1.3496209991383354e-5	1.4427763794456772	7.028147496942556e-7	0.11664778570160463	0.8706269283032967
ENSMUSG00000020460	Rps27a	Rps27a	78294	ribosomal protein S27A	2.29254247702624	1.4575996197160994e-5	2.113146941999327	6.176473145482356e-5	1.295165784894494	0.008468239449159604
ENSMUSG00000083992	Gm11478	Gm11478	100504632	60S ribosomal protein L13a-like	3.880542251724018	1.4575996197160994e-5	-0.959759463606404	0.6660831269052445	-1.4722546083385786	0.5813991933269815
ENSMUSG00000044811	AF251705	Cd300c2	140497	CD300C molecule 2	0.8296474243763466	1.4575996197160994e-5	1.3549188106740404	4.034314380930378e-10	-0.8378399912998565	6.462200102500128e-5
ENSMUSG00000069892	9930111J21Rik2	9930111J21Rik2	245240	RIKEN cDNA 9930111J21 gene 2	-6.651983813820668	1.5250153551076811e-5	-4.898576845990058	2.299683792530013e-5	-0.3757911721337179	0.7682641237459734
ENSMUSG00000024776	Stambpl1	Stambpl1	76630	STAM binding protein like 1	2.4083857428125524	1.563026384447145e-5	0.8202592765207665	0.30080082374452083	0.8065803839921617	0.4116665398527593
ENSMUSG00000109509	RP24-471H15.4	NA	NA	NA	-6.4791929868601015	1.5716535082134525e-5	-7.050497744072092	2.531943092416016e-5	-5.656286815387085e-5	1
ENSMUSG00000027447	Cst3	Cst3	13010	cystatin C	0.632281471704023	1.6314279910059503e-5	0.6880959983144356	1.2903744306533323e-5	0.4501553525201623	0.003757125342977231
ENSMUSG00000029096	Htra3	Htra3	78558	HtrA serine peptidase 3	4.767171228660326	1.7014263875883245e-5	4.0470491002128695	5.62736501552326e-4	2.9945161558705236	0.06640533659573122
ENSMUSG00000024340	Btnl2	Btnl2	547431	butyrophilin-like 2	7.591221637887395	1.7209104894913997e-5	-0.017469659791605266	1	0.06869026931641999	1
ENSMUSG00000052031	Tagap1	Tagap1	380608	T cell activation GTPase activating protein 1	2.70310902112305	1.810805555503715e-5	2.1884720265524695	6.562581131627959e-4	1.8063940836447836	0.019610911022929823
ENSMUSG00000055782	Abcd2	Abcd2	26874	ATP-binding cassette, sub-family D (ALD), member 2	-4.618679423077065	1.819397479281674e-5	-0.2117309246353582	0.8232100981792918	-0.10751865704505073	0.9523796138182654
