ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000063253	Scoc	Scoc	56367	short coiled-coil protein	-3.0652087970001123	8.70631394072602e-25	-0.6894358691729393	1.3114201528898744e-4	-0.32092049063414524	0.11564112224817273
ENSMUSG00000048758	Rpl29	Rpl29	19944	ribosomal protein L29	-6.889860149396293	1.0171263699432865e-24	0.08370589667037481	0.7790617302442124	-0.38609221541120575	0.0872119145563557
ENSMUSG00000027669	Gnb4	Gnb4	14696	guanine nucleotide binding protein (G protein), beta 4	7.27664373000868	1.0296910345434462e-24	6.856224329241956	2.557986940647472e-21	-2.7436921096018336	0.5266511360288746
ENSMUSG00000023764	Sfi1	Sfi1	78887	Sfi1 homolog, spindle assembly associated (yeast)	2.385215217253756	2.199268411529062e-24	2.6640213761667986	2.2346821879166464e-25	1.0297693082788213	3.790373457432976e-8
ENSMUSG00000027199	Gatm	Gatm	67092	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	2.549241511449215	2.8876813606160124e-24	0.2785803359508679	0.2490292631907905	2.7565078430539627	4.935471717946302e-25
ENSMUSG00000001020	S100a4	S100a4	20198	S100 calcium binding protein A4	6.119324838217993	3.501718454232143e-24	4.284449165579291	1.6549823022644252e-11	1.416601703760578	0.3242020102876616
ENSMUSG00000066258	Trim12a	Trim12a	76681	tripartite motif-containing 12A	-3.617907136870089	4.1828682208074325e-23	-2.541907289187338	3.9513588282152437e-16	-2.7335679877198604	1.1286617693378672e-17
ENSMUSG00000031851	Ntpcr	Ntpcr	66566	nucleoside-triphosphatase, cancer-related	-4.3250647530605395	4.469021399940935e-23	-2.952568474071451	3.622388059753123e-17	-2.017067345304867	1.1106893319193642e-12
ENSMUSG00000084416	Rpl10a-ps1	NA	NA	NA	-3.4981253072458864	8.82191766043728e-23	-12.207266294783738	8.806434169633577e-27	-0.7180831546375808	1.6909074507540672e-4
ENSMUSG00000104022	Gm37214	NA	NA	NA	-6.280166120559002	1.8943955049893942e-20	-0.3013428613871276	0.346865526793527	-0.16069660758766305	0.7143943770421027
ENSMUSG00000027315	Spint1	Spint1	20732	serine protease inhibitor, Kunitz type 1	-9.73460954177907	3.921256545242194e-20	0.7648502898569371	3.347118254781418e-4	-9.688045389432196	1.3975522534373027e-17
ENSMUSG00000030148	Clec4a2	Clec4a2	26888	C-type lectin domain family 4, member a2	2.314184217128727	3.921256545242194e-20	-1.6799822579319745	3.49779656861974e-7	-1.5989956927600886	2.1846743209336163e-6
ENSMUSG00000051652	Lrrc3	Lrrc3	237387	leucine rich repeat containing 3	-4.510377667482683	1.590538909982622e-19	-2.399723597937365	3.015778433409669e-12	0.13381198295863297	0.7509876218997361
ENSMUSG00000022769	Sdf2l1	Sdf2l1	64136	stromal cell-derived factor 2-like 1	-3.122151079212104	3.13687841625283e-19	-0.27100008653704494	0.2569495757158314	0.8321128487655485	5.799110892109172e-6
ENSMUSG00000041992	Rapgef5	Rapgef5	217944	Rap guanine nucleotide exchange factor (GEF) 5	2.26427434090638	3.2819791790346075e-19	1.0073466222820864	9.926768225105713e-6	-0.021650235144070232	0.9837079398314551
ENSMUSG00000022671	Mzt2	Mzt2	72083	mitotic spindle organizing protein 2	1.9514184004506636	4.22576991334362e-19	2.9706551691060916	2.4097789023796608e-27	-0.15933687796411322	0.823465946633282
ENSMUSG00000064345	mt-Nd2	ND2	17717	NADH dehydrogenase subunit 2	-3.3261074347212323	5.166302511233511e-19	-3.918132688402911	9.680673768495308e-19	-0.5164218597025974	0.01045971049641749
ENSMUSG00000028080	Lrba	Lrba	80877	LPS-responsive beige-like anchor	-3.0099089315302643	7.911343024907887e-19	-3.3359245945279374	8.306503156833162e-18	0.2552759426055703	0.35926767097632695
ENSMUSG00000021728	Emb	Emb	13723	embigin	7.718075374780302	1.2297933116759056e-18	4.471952974896398	1.5068088248054265e-4	-1.457838183065697	0.7812713844338159
ENSMUSG00000096712	Gm15454	NA	NA	NA	8.490127221908324	1.233097041032079e-18	-1.0129452415917133	0.7809187782598893	0.5838628276491398	0.9518865576999773
ENSMUSG00000023087	Noct	Noct	12457	nocturnin	-3.382876293749653	1.233097041032079e-18	-2.2304732958422817	3.04089963045251e-12	-2.5488455358966835	4.101898491038479e-14
ENSMUSG00000020898	Ctc1	Ctc1	68964	CTS telomere maintenance complex component 1	-2.8398502018244294	2.7578769982478073e-18	-2.0548530999766315	6.424124682698715e-13	-0.07076945242310123	0.9093003654765103
ENSMUSG00000047250	Ptgs1	Ptgs1	19224	prostaglandin-endoperoxide synthase 1	-1.632577284927855	1.327863886963025e-17	-0.5760085214155387	3.155589980758939e-4	0.29025640737541164	0.09404824083085177
ENSMUSG00000062210	Tnfaip8	Tnfaip8	106869	tumor necrosis factor, alpha-induced protein 8	-2.658639557849475	3.369468510452004e-17	0.07287824053755612	0.811305855158106	-0.27593260228587335	0.3303574331840022
ENSMUSG00000097705	Gm26740	NA	NA	NA	-9.36646047598359	4.563468058334369e-17	-9.540182924924688	3.9513588282152437e-16	-9.384369779886711	6.083643102348052e-15
ENSMUSG00000035258	Abi3bp	Abi3bp	320712	ABI gene family, member 3 (NESH) binding protein	8.848943045048202	1.258962789580932e-16	-0.020296435332823576	1	7.276362145694394	1.1587691396112073e-8
ENSMUSG00000028391	Wdr31	Wdr31	71354	WD repeat domain 31	2.1409965189926328	1.258962789580932e-16	-1.8402400529586451	1.2905427536028288e-9	-2.0092543017478635	1.2291459433565934e-10
ENSMUSG00000074516	Gm10709	NA	NA	NA	8.635650715468172	1.856612109502679e-16	0.5681184756952222	0.821011804939713	3.074843680565057	0.014498180328057159
ENSMUSG00000100627	A830008E24Rik	NA	NA	NA	-4.911331355343534	2.602490026038181e-16	-3.879418629354668	2.7116864368378887e-13	-4.94298036582952	9.077396296733625e-14
ENSMUSG00000042246	Tmc7	Tmc7	209760	transmembrane channel-like gene family 7	3.6053077821895068	4.3121974672565116e-16	3.191098764022906	1.5403755842856846e-12	-0.20419603648384949	0.8932438344800129
ENSMUSG00000089929	Bcl2a1b	Bcl2a1b	12045	B cell leukemia/lymphoma 2 related protein A1b	-2.040287745821834	1.1546025277154975e-15	-0.043462468601141405	0.8937955958449941	-0.9044326975122239	1.3526127634384224e-5
ENSMUSG00000022505	Emp2	Emp2	13731	epithelial membrane protein 2	4.876865218328383	1.2553639980576712e-15	-4.5540184036793505	0.07428169729220943	-0.42039578101325964	0.8839319306460511
ENSMUSG00000029919	Hpgds	Hpgds	54486	hematopoietic prostaglandin D synthase	-1.5309926299288437	1.7111607250181377e-15	-0.8524435468372626	1.3010657842177725e-6	-0.43028903484027314	0.013057471633911253
ENSMUSG00000103880	Gm37009	NA	NA	NA	5.155134279372747	2.277168723413157e-15	-0.4925757590541856	0.7529454186337712	-0.2600872764018221	0.9280181756148799
ENSMUSG00000073599	Ecscr	Ecscr	68545	endothelial cell surface expressed chemotaxis and apoptosis regulator	-1.9647086801316653	2.759895744135654e-15	-7.509005015375877	3.221021786249671e-26	0.022383225697259417	0.9694543320862574
ENSMUSG00000040181	Fmo1	Fmo1	14261	flavin containing monooxygenase 1	-5.230929335941187	1.3019888539660887e-14	-6.395690900987805	6.166080370233926e-14	-4.0283947371362485	1.7976114530620535e-11
ENSMUSG00000058603	Rpl28-ps1	NA	NA	NA	-9.485868449822966	1.3523158409910466e-14	0.16319974630277828	0.6148913783321742	-7.450008830902531	2.0445778063351018e-13
ENSMUSG00000025810	Nrp1	Nrp1	18186	neuropilin 1	-3.901010447824349	1.4097780509577112e-14	-5.115458716053965	7.611126375195328e-15	-2.8956524137955957	4.8649153311344246e-11
ENSMUSG00000049436	Upk1b	Upk1b	22268	uroplakin 1B	-4.597262445098006	1.4208666018088083e-14	-3.7042127821715485	5.782255196072254e-12	-4.189016758165583	4.581944407765616e-12
ENSMUSG00000087370	Tmem170b	Tmem170b	621976	transmembrane protein 170B	-2.0800355109239175	1.4875874025366267e-14	-0.0496532096458651	0.9721274111109409	0.10052605543717516	0.7910802268513684
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.1956375610733112	1.5165686941778856e-14	-1.5359232660417508	1.1080293839176887e-16	-0.05148883469162152	0.8586180566497271
ENSMUSG00000025576	Rbfox3	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	6.044091040798283	1.5165686941778856e-14	6.17361987275183	7.076960058407178e-15	0.6105338668173692	0.8949842009376027
ENSMUSG00000033386	Frrs1	Frrs1	20321	ferric-chelate reductase 1	-4.299056758064128	1.7259184283571794e-14	0.037116502856826876	0.9400507863735549	-0.8928740797545495	0.007573776783649188
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	-2.777810782744635	1.8418222092091578e-14	0.4171946746801481	0.08069204831359943	-4.519141441565422	4.059862809068007e-16
ENSMUSG00000083282	Ctsf	Ctsf	56464	cathepsin F	1.3920848844332752	1.8418222092091578e-14	0.6740998209611484	1.1555339172088694e-4	1.2417683783979365	8.055581217413547e-12
ENSMUSG00000026031	Cflar	Cflar	12633	CASP8 and FADD-like apoptosis regulator	-1.503284768993329	1.8803351180178114e-14	-0.8638954612230524	1.6461971148952775e-6	-0.1013077742733561	0.7319667055536544
ENSMUSG00000060002	Chpt1	Chpt1	212862	choline phosphotransferase 1	2.0899278051226067	1.9110747202300847e-14	0.6647216183429198	0.03642319224723636	-0.1352841263718041	0.8591344406918121
ENSMUSG00000028950	Tas1r1	Tas1r1	110326	taste receptor, type 1, member 1	8.917217452804765	1.953787745708991e-14	-0.06735695372014863	1	0.07549214765331558	1
ENSMUSG00000053398	Phgdh	Phgdh	236539	3-phosphoglycerate dehydrogenase	-3.9589753017031377	2.6235184431765604e-14	-6.6566330929634	2.588898452639836e-15	-3.8589643511930984	4.581944407765616e-12
ENSMUSG00000037683	Armc3	Armc3	70882	armadillo repeat containing 3	2.6968910905062	2.9876775113266953e-14	-6.913792369288088	1.7844744669488892e-6	-0.34247554898275556	0.7284313052189645
ENSMUSG00000024340	Btnl2	Btnl2	547431	butyrophilin-like 2	8.656233461311551	3.008442138212937e-14	2.5104185399818935	0.32288571022748097	0.09804155498504309	1
ENSMUSG00000029915	Clec5a	Clec5a	23845	C-type lectin domain family 5, member a	-2.5912066461119907	3.5415776506124093e-14	-3.0030481739599484	4.0465374335616477e-14	0.4731226659028049	0.05591343461879777
ENSMUSG00000031996	Aplp2	Aplp2	11804	amyloid beta (A4) precursor-like protein 2	1.822560955742316	3.5415776506124093e-14	1.1486185384875816	2.0019832321096516e-6	1.0962265828206668	9.024771287783965e-6
ENSMUSG00000035215	Lsm7	Lsm7	66094	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	6.2489614883521565	3.5423133044188163e-14	6.171600538673009	2.1303079238007933e-13	0.606619353683962	0.9030623766486707
ENSMUSG00000024776	Stambpl1	Stambpl1	76630	STAM binding protein like 1	2.2306031295052886	3.933094847202939e-14	0.3494013973643211	0.41393998331877413	0.31693414363107264	0.5964618056137793
ENSMUSG00000060143	Gm10076	NA	NA	NA	8.947170318792178	4.1768793789212767e-14	-0.238615594094407	0.9202440026100486	1.9184617613713346	0.12325817233036904
ENSMUSG00000001025	S100a6	S100a6	20200	S100 calcium binding protein A6 (calcyclin)	5.745101546167901	4.212073472777749e-14	2.8266451429006274	0.002211896971252635	0.8500870095307406	0.7483012494936109
ENSMUSG00000090707	Gm8237	NA	NA	NA	8.392627154407453	5.2502944585313925e-14	2.5688753431097404	0.3169006554578991	3.7138628068865605	0.1594439427984998
ENSMUSG00000097415	AU020206	NA	NA	NA	-3.0732019478570494	6.172917116262707e-14	-0.09706357838586696	0.8027805364324648	-0.4679067030576451	0.16286142946589874
ENSMUSG00000094403	Mir692-2	Mir692-2	735288	microRNA 692-2	8.362363649300443	8.526120708414701e-14	2.1300426834246675	0.41084721142537883	0.02974635590460966	1
ENSMUSG00000033917	Gde1	Gde1	56209	glycerophosphodiester phosphodiesterase 1	1.9650086785616327	9.106275482697145e-14	1.7796624263284018	1.982789507651485e-11	-0.8163853211773042	0.06030481134842451
ENSMUSG00000036093	Arl5a	Arl5a	75423	ADP-ribosylation factor-like 5A	2.5324944732889048	9.106275482697145e-14	1.6007895222272	4.757670566966917e-6	0.02370381740421885	0.9935660258096591
ENSMUSG00000022106	Rcbtb2	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	-2.1989773144184164	9.505977325489075e-14	-0.61060550786037	0.009579230587384302	-0.19628232784763663	0.5799219901866804
ENSMUSG00000030054	Gp9	Gp9	54368	glycoprotein 9 (platelet)	2.2071419331041735	1.031609686659398e-13	-4.176904928770707	6.793058688768624e-8	1.2747714592997654	9.48330713657404e-5
ENSMUSG00000038623	Tm6sf1	Tm6sf1	107769	transmembrane 6 superfamily member 1	1.3282796471558782	1.1524406220794213e-13	1.12155046127876	5.98079196260384e-10	0.6881845770859508	6.39208891449296e-5
ENSMUSG00000033880	Lgals3bp	Lgals3bp	19039	lectin, galactoside-binding, soluble, 3 binding protein	-1.573724489800543	1.1524406220794213e-13	-1.2929810735109988	1.2001557537773137e-9	-0.3617292192105198	0.08562412338715292
ENSMUSG00000021928	Ebpl	Ebpl	68177	emopamil binding protein-like	2.1270615690332835	1.3123238829899283e-13	0.49379583524468085	0.1942916742538841	1.6447410389331367	4.103937491190267e-8
ENSMUSG00000029343	Crybb1	Crybb1	12960	crystallin, beta B1	-2.2143130121788195	1.5554937664830277e-13	-2.371493335389955	6.424124682698715e-13	-1.6471331051633318	1.3054776238222176e-9
ENSMUSG00000109429	RP24-344N22.3	NA	NA	NA	1.471055460897899	1.6150021655089765e-13	1.39134281006745	1.9788384200883288e-11	0.3252988069863891	0.21517348185044466
ENSMUSG00000029096	Htra3	Htra3	78558	HtrA serine peptidase 3	3.6786518116380726	1.6242658301195207e-13	2.6178047184771827	1.7329130627137277e-6	1.874860354012057	0.006443687091551475
ENSMUSG00000079671	2610203C22Rik	2610203C22Rik	72481	RIKEN cDNA 2610203C22 gene	-6.153371063433075	1.6242658301195207e-13	-3.4040507271377445	1.2394527025347593e-9	-0.38075050786607423	0.4550500483904313
ENSMUSG00000056737	Capg	Capg	12332	capping protein (actin filament), gelsolin-like	2.5729393612700706	1.8755581573199927e-13	2.2282776660989243	1.0530165461303052e-10	-0.11849103445799847	0.8911268041562251
ENSMUSG00000048126	Col6a3	Col6a3	12835	collagen, type VI, alpha 3	2.9184621007032434	1.892588257006671e-13	-0.8661208129735739	0.264486243714976	-1.4316289136020872	0.1381345855902716
ENSMUSG00000029484	Anxa3	Anxa3	11745	annexin A3	-1.3044570889678098	2.126123510030608e-13	-1.823920953676363	2.250101191963124e-16	-0.2829858345803368	0.1403020292103368
ENSMUSG00000008348	Ubc	Ubc	22190	ubiquitin C	-1.236599374650904	3.5799141801354443e-13	-0.3344481702052519	0.05303529800883708	0.31615021427400813	0.06819918005891806
ENSMUSG00000078153	Psme2b	Psme2b	621823	protease (prosome, macropain) activator subunit 2B	-9.037518671186247	4.732753969878353e-13	-9.073179930324297	5.095288254967434e-12	-0.4109268886956714	0.38645413328089057
ENSMUSG00000030157	Clec2d	Clec2d	93694	C-type lectin domain family 2, member d	-2.580496887282662	5.484904980809365e-13	-1.1816753300984537	2.9571697968016898e-5	-0.4949339341725535	0.10760365705478549
ENSMUSG00000097429	Gm26520	NA	NA	NA	-8.426989711710661	6.328205446797822e-13	-8.530959098298789	5.095288254967434e-12	-0.5950408636705624	0.20937634687392662
ENSMUSG00000044626	Liph	Liph	239759	lipase, member H	-6.035249324334884	6.701160972113782e-13	-3.1207030463334404	9.426610828340492e-9	-0.009689721415884176	0.9989825243889741
ENSMUSG00000072812	Ahnak2	Ahnak2	100041194	AHNAK nucleoprotein 2	8.221542579232034	6.974819941887348e-13	-0.024293730219022393	1	4.2594700162572865	0.06525021421400896
ENSMUSG00000022415	Syngr1	Syngr1	20972	synaptogyrin 1	-1.3745930768119532	8.97302806182816e-13	-2.814368638407207	4.249303954804473e-21	-0.6798720451390114	1.2516282071493208e-4
ENSMUSG00000027639	Samhd1	Samhd1	56045	SAM domain and HD domain, 1	-1.6242679339976216	8.97302806182816e-13	-0.4984755336180184	0.017165126835329968	0.07327309315187712	0.8546945974267622
ENSMUSG00000034413	Neurl1b	Neurl1b	240055	neuralized E3 ubiquitin protein ligase 1B	4.969421028313298	1.2219557631425616e-12	3.4233490764660273	2.0811478277376346e-5	-3.319717636467842	0.3909550217681167
ENSMUSG00000022048	Dpysl2	Dpysl2	12934	dihydropyrimidinase-like 2	-1.4936338132080584	1.7792922516423316e-12	-2.8253553452112357	2.8453211219346785e-19	-0.9175626753489728	3.550278956891271e-6
ENSMUSG00000098188	Sowahc	Sowahc	268301	sosondowah ankyrin repeat domain family member C	-2.674006398549527	2.015738948303674e-12	-0.4129432092398951	0.16998570289789575	-0.8526165819948879	0.004313441812646209
ENSMUSG00000052760	A630001G21Rik	A630001G21Rik	319997	RIKEN cDNA A630001G21 gene	-4.564319425685082	2.110738713751122e-12	-4.359132482687547	5.301183751090443e-11	-2.0159085327764807	8.523801108583079e-6
ENSMUSG00000078588	Ccdc24	Ccdc24	381546	coiled-coil domain containing 24	4.127495664785015	2.2679854718280476e-12	0.6425575073925424	0.6101505751139028	-4.674633054701882	0.11856523115794103
ENSMUSG00000029059	Fam213b	Prxl2b	66469	peroxiredoxin like 2B	-8.181437250690049	2.3972979094397447e-12	-0.3657181555092806	0.4200762576196181	-0.9081404684896539	0.050898179240029214
ENSMUSG00000042249	Adrbk2	Grk3	320129	G protein-coupled receptor kinase 3	-6.014055970466462	2.4539070779605597e-12	-4.473977834324727	3.1332662593895913e-10	-0.5651551119192844	0.2668528566049087
ENSMUSG00000037443	Cep85	Cep85	70012	centrosomal protein 85	-1.913685142175127	2.774071228739553e-12	-3.0795418268908685	8.431082662120492e-16	-6.7465495469572705	8.727906706147003e-21
ENSMUSG00000073412	Lst1	Lst1	16988	leukocyte specific transcript 1	1.2478268769909207	4.215394953739814e-12	-0.13069529010139058	0.6185716773766725	0.21538250528317196	0.40879590497327684
ENSMUSG00000043943	Naalad2	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	-5.191228663431784	6.607000821615601e-12	-3.296515251167729	1.177863124556977e-8	0.976769627169882	0.0013902323038765066
ENSMUSG00000058126	Tpm3-rs7	NA	NA	NA	4.424896940021102	7.319759780965274e-12	5.740825758060556	4.373613474009156e-18	5.706277287707007	2.7817262215780843e-17
ENSMUSG00000051212	Gpr183	Gpr183	321019	G protein-coupled receptor 183	-2.17809213603248	7.967292882216729e-12	-0.6607072067822566	0.011564116342131406	0.4116566638540129	0.13261618644175785
ENSMUSG00000019843	Fyn	Fyn	14360	Fyn proto-oncogene	2.9800521394300974	8.489421330410101e-12	0.05887825623057056	0.9657142127405914	1.2094327620329324	0.0633005103701299
ENSMUSG00000068566	Myadm	Myadm	50918	myeloid-associated differentiation marker	-5.0132242248407435	9.97967229877184e-12	1.0773865307985824	1.8827985705392844e-4	0.6564203884337445	0.06457356300734547
ENSMUSG00000024030	Abcg1	Abcg1	11307	ATP binding cassette subfamily G member 1	-2.276707039844876	1.0787406299348075e-11	-0.3347317347010267	0.22114878617387213	-1.8421842217683688	7.3488927817740305e-9
ENSMUSG00000020415	Pttg1	Pttg1	30939	pituitary tumor-transforming gene 1	-3.141619345816414	1.115859659378416e-11	-2.885757568250943	7.10235313002554e-10	-5.222535542768015	1.9297595186742423e-12
ENSMUSG00000096449	Gm4076	NA	NA	NA	7.817426435791484	1.2032820610026032e-11	8.066918450410068	5.095288254967434e-12	-0.06873165160429108	1
ENSMUSG00000093674	Rpl41	Rpl41	67945	ribosomal protein L41	-3.4783452687372676	1.2598089738656124e-11	0.003275504067964947	0.9988778853857108	-0.12979660765118226	0.7739187036554128
ENSMUSG00000019055	Plod1	Plod1	18822	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1	-1.7311023930110645	1.4469781099403368e-11	0.8699146794079525	4.8024667601918656e-6	1.1363414904960372	3.3654238869247256e-9
ENSMUSG00000027447	Cst3	Cst3	13010	cystatin C	0.757348125891582	1.4469781099403368e-11	0.6850462604696818	3.955402690669929e-9	0.5970420281989534	4.471405973378257e-8
ENSMUSG00000109387	RP24-63H14.3	NA	NA	NA	8.242807802770711	1.5629982192123306e-11	-0.04384820544803378	1	0.03347221021301871	1
ENSMUSG00000002104	Rapsn	Rapsn	19400	receptor-associated protein of the synapse	-8.12361909061966	1.563743036793434e-11	-5.523343197172596	1.4578178617702604e-9	-1.1068432318053893	0.02648076661936966
ENSMUSG00000031995	St14	St14	19143	suppression of tumorigenicity 14 (colon carcinoma)	2.683161336429314	1.563743036793434e-11	1.358699708544319	0.004021101379931548	0.9758760281858345	0.11476530841530867
ENSMUSG00000064373	Sepp1	Selenop	20363	selenoprotein P	-1.1189996960568973	1.986931410614873e-11	-1.3674375393062612	1.2269022043425882e-12	-0.4300235887984594	0.009768860963422806
ENSMUSG00000060090	Rp2	Rp2	19889	retinitis pigmentosa 2 homolog	1.3507069870165742	2.1296644355856458e-11	0.44229771301249976	0.058852257779523215	0.1590144137628976	0.6943513318092636
ENSMUSG00000073555	Gm4951	Gm4951	240327	predicted gene 4951	-6.198462819153033	2.1860815047273897e-11	-4.159320995396917	2.2897885354858755e-09	-0.16394950112560996	0.7823151813139749
ENSMUSG00000009214	Tmem8c	Mymk	66139	myomaker, myoblast fusion factor	2.3595175001611217	2.1985886988893055e-11	0.5564103892386789	0.2945032627134192	-4.074026714667341	1.73687753737863e-4
ENSMUSG00000023452	Pisd	Pisd	320951	phosphatidylserine decarboxylase	1.2437288118985277	2.6632750100695094e-11	0.6560913367125817	6.602438925594021e-4	-0.4432061412611881	0.07239872755270338
ENSMUSG00000025498	Irf7	Irf7	54123	interferon regulatory factor 7	-2.143523452506824	2.8249105307843133e-11	0.028987967075969068	0.9471430763977755	-0.5656802294637135	0.0453363190517111
ENSMUSG00000016494	Cd34	Cd34	12490	CD34 antigen	-1.5271386273630325	3.2985323271402756e-11	0.6696475058984195	3.9239891713232274e-4	-0.04024197337455167	0.9385415036933422
ENSMUSG00000017417	Plxdc1	Plxdc1	72324	plexin domain containing 1	-3.352137772143995	3.411121711511174e-11	-1.4725730755644917	6.714426448657814e-5	-0.8768190965325336	0.02603548089652863
ENSMUSG00000044350	Lacc1	Lacc1	210808	laccase domain containing 1	-1.802016150777188	3.856579856176089e-11	0.049698766882208714	0.8919382319203464	-0.24015599801497658	0.47128662680848493
ENSMUSG00000044678	Ly6k	Ly6k	76486	lymphocyte antigen 6 complex, locus K	5.130364527193702	4.10213439251829e-11	4.27802167028314	3.1520041843635085e-8	1.4548191350547748	0.3335695587225916
ENSMUSG00000109089	RP23-366O14.6	4833411C07Rik	71624	RIKEN cDNA 4833411C07 gene	-6.01723805683079	4.511152609164726e-11	-8.509369922610638	7.307358405975427e-11	-3.0116025659240933	1.6997755616425045e-6
ENSMUSG00000026335	Pam	Pam	18484	peptidylglycine alpha-amidating monooxygenase	2.5228337691231144	5.265685923393016e-11	-2.0827665708339955	0.010914112956139805	0.10768604146730233	0.946025473362624
ENSMUSG00000062691	Cebpzos	Cebpzos	68554	CCAAT/enhancer binding protein (C/EBP), zeta, opposite strand	-1.593186216055315	5.2778511195128266e-11	0.10239987668888059	0.843411365602138	-0.5713752489724189	0.014622497521062762
ENSMUSG00000082884	Gm13339	NA	NA	NA	9.892261500910438	6.013613129793134e-11	10.180941918752767	6.117077100323764e-11	0.48992455427675685	0.9359777253101242
ENSMUSG00000045287	Rtn4rl1	Rtn4rl1	237847	reticulon 4 receptor-like 1	-1.958945075294645	7.373216448936975e-11	-6.28863414885177	1.3380735072118574e-18	-1.0399482610720048	1.809471599255375e-4
ENSMUSG00000040272	Accs	Accs	329470	1-aminocyclopropane-1-carboxylate synthase (non-functional)	-2.955997182851182	7.606413444651246e-11	-1.817811712470686	2.578051869831402e-6	0.2404206386873269	0.6120782157932089
ENSMUSG00000022270	Fam134b	Retreg1	66270	reticulophagy regulator 1	-1.3198752928342365	9.367612973811054e-11	-0.8244926763589779	3.262544059758304e-5	-0.03348155214263299	0.9463727314530685
