ENSMUSG	Orig_Symbol	Symbol	Entrezid	Genename	CAST_vs_B6_logFC	CAST_vs_B6_FDR	PWK_vs_B6_logFC	PWK_vs_B6_FDR	WSB_vs_B6_logFC	WSB_vs_B6_FDR
ENSMUSG00000038600	Atp6v0a4	Atp6v0a4	140494	ATPase, H+ transporting, lysosomal V0 subunit A4	8.939343404723536	1.592182711978752e-12	0.06754299182060985	1	0.0035985917317344213	1
ENSMUSG00000028391	Wdr31	Wdr31	71354	WD repeat domain 31	2.140494115023978	1.592182711978752e-12	-1.012909407067456	0.00295756634506497	-1.8576306038892951	9.757104266597333e-8
ENSMUSG00000019122	Ccl9	Ccl9	20308	chemokine (C-C motif) ligand 9	2.0199158030641318	2.55311665937815e-12	-1.94079032394756	3.112356964194682e-7	2.4271987075796733	6.842886783711558e-14
ENSMUSG00000030148	Clec4a2	Clec4a2	26888	C-type lectin domain family 4, member a2	1.9288834913339195	3.175599791996379e-12	-1.6769395252062245	1.6160332074310305e-5	-1.253788619077511	6.846642389247309e-5
ENSMUSG00000062758	Gm16477	NA	NA	NA	9.121593364002935	3.175599791996379e-12	0.45595231271762104	0.9930963023717906	0.043811232357617684	1
ENSMUSG00000042249	Adrbk2	Grk3	320129	G protein-coupled receptor kinase 3	-4.816679104327988	3.515039490354693e-12	-4.219595433786177	1.0206931378267893e-6	0.08367821217853019	0.93577684958106
ENSMUSG00000033386	Frrs1	Frrs1	20321	ferric-chelate reductase 1	-3.9486723485466313	3.968976596410344e-12	-0.15301286870247813	0.822772844172143	-0.719845893296278	0.1034497842388767
ENSMUSG00000039126	Prune2	Prune2	353211	prune homolog 2	-4.576009077360485	4.605535242128088e-12	-3.973211342614287	1.22351969320795e-6	-3.4557707241205375	4.929320829253982e-8
ENSMUSG00000041453	Rpl21	Rpl21	19933	ribosomal protein L21	-3.6396228312827024	4.6355634339082716e-12	-0.476875331986763	0.2259975653422523	-0.9784350931697771	0.0042694617147935356
ENSMUSG00000043943	Naalad2	Naalad2	72560	N-acetylated alpha-linked acidic dipeptidase 2	-7.923328892788753	5.644140622316037e-12	-4.931698597115339	3.991046389983474e-6	1.2158230696796353	0.0012557517554228656
ENSMUSG00000022505	Emp2	Emp2	13731	epithelial membrane protein 2	3.597041230909608	5.8068568476635875e-12	-5.751325476690688	0.012777061959530866	-2.0819927400098432	0.0732784704462815
ENSMUSG00000027199	Gatm	Gatm	67092	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	1.9900225429072411	6.3933281619511026e-12	0.0547525994766952	0.9232677704913504	2.4432827317006036	7.543963760012056e-14
ENSMUSG00000049436	Upk1b	Upk1b	22268	uroplakin 1B	-4.85798824859315	8.370305365729493e-12	-2.7800915108570745	4.5530395363051765e-5	-4.25097472199359	1.8194044343926437e-8
ENSMUSG00000024776	Stambpl1	Stambpl1	76630	STAM binding protein like 1	2.6816381842355916	8.370305365729493e-12	1.0402398345956252	0.03485384417134906	0.8694543933126746	0.07702322784530932
ENSMUSG00000029059	Fam213b	Prxl2b	66469	peroxiredoxin like 2B	-8.368373852440609	1.0277519062188842e-11	-1.0898073848909868	0.08505490712157338	-1.264545802126173	0.02016067963069123
ENSMUSG00000032076	Cadm1	Cadm1	54725	cell adhesion molecule 1	-2.121605164632456	1.5128719280199956e-11	0.7105297772287759	0.008324157348215256	-0.37320486650599477	0.27906226557473746
ENSMUSG00000078490	Cfap74	Cfap74	544678	cilia and flagella associated protein 74	2.618480137348809	2.0962884490839248e-11	-0.03672988991962741	0.9812502599573886	0.2476279736834565	0.7812173770466027
ENSMUSG00000097429	Gm26520	NA	NA	NA	-6.320392176850725	2.2938303043447025e-11	-7.948292874557639	5.965716552939286e-7	0.27810029459396524	0.6923945494132505
ENSMUSG00000073409	H2-Q6	H2-Q6	110557	histocompatibility 2, Q region locus 6	-3.361174743541451	2.4372724462371865e-11	-4.75824327044484	1.851662198714142e-8	-2.6035687249773938	1.8546024999999148e-7
ENSMUSG00000040899	Ccr6	Ccr6	12458	chemokine (C-C motif) receptor 6	6.709943601267895	2.7676876301869523e-11	6.719262345734727	9.406709407251333e-10	5.843972458400281	1.5113505356705313e-7
ENSMUSG00000068566	Myadm	Myadm	50918	myeloid-associated differentiation marker	-3.548670254633995	2.7676876301869523e-11	0.6109807512926075	0.15635670854175374	0.07457539042461787	0.9355542626542509
ENSMUSG00000020898	Ctc1	Ctc1	68964	CTS telomere maintenance complex component 1	-2.0527156093299617	2.8833304586986013e-11	-1.0875276786168981	7.670345139395426e-4	-0.08615830189305054	0.9380114757846275
ENSMUSG00000062611	Rps3a2	NA	NA	NA	7.5621661996161995	3.594035300320966e-11	-1.6261681019541763	0.5228770603219305	-2.4397456092361116	0.33825806654746987
ENSMUSG00000022014	Epsti1	Epsti1	108670	epithelial stromal interaction 1 (breast)	-2.841731201326178	5.5273873768159815e-11	-0.8418184239888037	0.05032658635447884	-2.1321585648089054	6.751539489432909e-7
ENSMUSG00000022106	Rcbtb2	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	-1.9045495934790753	6.553881820882666e-11	-0.359780035533943	0.28968723268011115	-0.3521055347047116	0.29289206932339856
ENSMUSG00000072476	Gm9008	NA	NA	NA	6.283865414208302	9.910092193462803e-11	4.2382736169120445	0.0020254705231608165	0.8463654900937192	0.8445977891907298
ENSMUSG00000108365	RP24-174G2.2	NA	NA	NA	-3.624459632806354	1.0591076808652404e-10	-0.1413621611724612	0.815088362282935	0.01450453640150584	0.9959818302505463
ENSMUSG00000051212	Gpr183	Gpr183	321019	G protein-coupled receptor 183	-1.914462566233087	1.243323011647446e-10	-0.3467649042514411	0.3247285610978275	0.4312825175491131	0.14886824992200906
ENSMUSG00000015314	Slamf6	Slamf6	30925	SLAM family member 6	-3.767300166001287	1.2457221982031893e-10	0.44306105927955464	0.3881950649846774	-1.1189568281766056	0.016295415394991283
ENSMUSG00000094403	Mir692-2	Mir692-2	735288	microRNA 692-2	8.35909198651736	1.5860283165945337e-10	2.9269966313068596	0.4030454443744583	-0.04431705158878203	1
ENSMUSG00000042246	Tmc7	Tmc7	209760	transmembrane channel-like gene family 7	3.135748180785497	2.0997535373656888e-10	2.5223325297075356	6.977972901386557e-6	-1.8806496960219574	0.06812844841816162
ENSMUSG00000025576	Rbfox3	Rbfox3	52897	RNA binding protein, fox-1 homolog (C. elegans) 3	6.090219242929431	2.1587817503111553e-10	6.329956594489388	1.3693283071514997e-9	-2.2392768311396205	0.5995400265966804
ENSMUSG00000087370	Tmem170b	Tmem170b	621976	transmembrane protein 170B	-1.9899677125880293	2.226539720551352e-10	-0.16555996272226703	0.7165947194949646	0.16327799787121053	0.7301335854275511
ENSMUSG00000020262	Adarb1	Adarb1	110532	adenosine deaminase, RNA-specific, B1	3.2854288982544975	2.5657844935966923e-10	0.6263788347606959	0.5799613838364901	2.4222069768777503	1.6443275951596414e-5
ENSMUSG00000046447	Camk2n1	Camk2n1	66259	calcium/calmodulin-dependent protein kinase II inhibitor 1	1.580336390831587	2.8826880018536927e-10	-1.1482836178560762	0.0010572468609100474	0.2890537404444308	0.45239317859310657
ENSMUSG00000075010	AW112010	AW112010	107350	expressed sequence AW112010	-3.9615313022667347	2.8826880018536927e-10	-3.8617873119242914	8.477256057609054e-7	-2.0100673953592905	6.411836835300273e-5
ENSMUSG00000035004	Igsf6	Igsf6	80719	immunoglobulin superfamily, member 6	-2.9287389920686895	3.2136860362437035e-10	-0.6217899975081321	0.20988178055009202	-1.7055127349842834	8.289607170493012e-5
ENSMUSG00000099375	Gm28187	NA	NA	NA	5.899088466277818	3.3545678867499725e-10	5.009910937518453	5.130095400199371e-6	5.2613947433576564	2.1564561847669608e-7
ENSMUSG00000055782	Abcd2	Abcd2	26874	ATP-binding cassette, sub-family D (ALD), member 2	-3.339715359273291	4.2144206546330763e-10	0.10948115358838893	0.8909071382776624	-0.5517031992785206	0.300871243874353
ENSMUSG00000024340	Btnl2	Btnl2	547431	butyrophilin-like 2	8.638398021423274	4.855153081587128e-10	0.0038656905298640382	1	0.021103433007666126	1
ENSMUSG00000087153	Gm6483	NA	NA	NA	1.7491761476686223	4.911742916145526e-10	2.1149783765446704	5.087601299172331e-11	0.3555543624888099	0.3934107263828803
ENSMUSG00000035215	Lsm7	Lsm7	66094	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated	8.126593339583238	5.426578477011984e-10	8.488707557238708	1.6656005454692808e-9	2.229588700749297	0.6025734561717012
ENSMUSG00000097415	AU020206	NA	NA	NA	-2.41005846840338	5.666229892728573e-10	-0.5305257481762474	0.23050920314806356	-0.3236414223694008	0.5187696313445269
ENSMUSG00000094724	Rnaset2b	Rnaset2b	68195	ribonuclease T2B	-1.7042063799680542	6.273334171555565e-10	-1.114973835996601	6.931259771592038e-5	-0.5559978153457789	0.04426163420818782
ENSMUSG00000020077	Srgn	Srgn	19073	serglycin	-1.5490920342352794	8.220136364307901e-10	-0.4815780942258886	0.08176449093597168	0.28318198308064013	0.36940313029699756
ENSMUSG00000035258	Abi3bp	Abi3bp	320712	ABI gene family, member 3 (NESH) binding protein	8.60403705524223	9.070480472521703e-10	3.985806701579352	0.25391567045897184	7.726057423549721	1.428075289350065e-6
ENSMUSG00000078153	Psme2b	Psme2b	621823	protease (prosome, macropain) activator subunit 2B	-5.361011860298786	9.689537470281301e-10	-8.046430761908592	5.507148021388701e-6	0.3882212565668273	0.5855933675586306
ENSMUSG00000023764	Sfi1	Sfi1	78887	Sfi1 homolog, spindle assembly associated (yeast)	2.5485091142896383	9.741471354833489e-10	3.0956955255901732	1.0182715189525484e-10	1.1356958310103817	0.002495825984873552
ENSMUSG00000062691	Cebpzos	Cebpzos	68554	CCAAT/enhancer binding protein (C/EBP), zeta, opposite strand	-1.575726186205498	9.924738187863706e-10	-0.25448207378863036	0.45720649207865593	-0.10545115866625707	0.8235763852954566
ENSMUSG00000073489	Ifi204	Ifi204	15951	interferon activated gene 204	-3.561730248025776	1.0265245127621793e-9	-4.002761553245613	1.5816294145117333e-6	-5.7284663088820675	2.3858476469778382e-9
ENSMUSG00000040272	Accs	Accs	329470	1-aminocyclopropane-1-carboxylate synthase (non-functional)	-3.0816532111922754	1.041655100394728e-9	-1.3266229713377562	0.011344557396014815	-0.06241084616708049	0.9513299458403116
ENSMUSG00000023452	Pisd	Pisd	320951	phosphatidylserine decarboxylase	1.5657735702477091	1.041655100394728e-9	1.1707580566501599	1.8762880468895615e-5	-0.17594557220985227	0.7211775757194726
ENSMUSG00000073412	Lst1	Lst1	16988	leukocyte specific transcript 1	1.593025174157332	1.1261666442484389e-9	-0.7371489882397881	0.024452841442805053	0.8138666549522886	0.0018633639446906211
ENSMUSG00000083282	Ctsf	Ctsf	56464	cathepsin F	1.395385380629264	1.1563103855152525e-9	1.1636073728328864	1.9950471507909036e-6	1.5958745320088477	1.7991795613163653e-10
ENSMUSG00000032667	Pon2	Pon2	330260	paraoxonase 2	-1.606261757370008	1.1563103855152525e-9	1.0931161623690688	7.0773411108040285e-6	0.33113924431828695	0.2717429563305316
ENSMUSG00000097295	Hmgb1-ps8	NA	NA	NA	-8.175915349139792	1.2287297918352963e-9	-8.25874350443629	6.221197401374342e-6	-8.193512493700322	2.0482318959268537e-7
ENSMUSG00000029915	Clec5a	Clec5a	23845	C-type lectin domain family 5, member a	-2.0221924549660866	1.2717058482257012e-9	-2.419805220000678	2.96446413050984e-7	0.4281666395351147	0.2180064963046053
ENSMUSG00000066324	Impad1	Impad1	242291	inositol monophosphatase domain containing 1	-7.618494596713709	1.579019950438638e-9	-0.2296836980355708	0.8189795475446355	0.1623950575654041	0.8864217871189646
ENSMUSG00000047798	Cd300lf	Cd300lf	246746	CD300 molecule like family member F	4.304434661916474	1.5795229793064061e-9	5.337611749205215	9.226667413600887e-12	1.498701880891571	0.2701101065888346
ENSMUSG00000085478	Gm11851	NA	NA	NA	-6.23814905627601	1.6593857079057918e-9	-8.18876961169099	4.126520355852616e-6	-3.0090884094004724	7.945467950572018e-5
ENSMUSG00000105263	Gm42427	NA	NA	NA	2.2533378629206595	2.108919577403088e-9	5.155549477871738	1.477283217804799e-20	2.973427208010185	2.9309029188646625e-12
ENSMUSG00000031613	Hpgd	Hpgd	15446	hydroxyprostaglandin dehydrogenase 15 (NAD)	-5.075757853582867	2.150515849750065e-9	-1.2317991008043592	0.016951620684416694	-1.0986407397022082	0.022916692812567835
ENSMUSG00000096111	Gm21917	NA	NA	NA	-3.7920202866234534	2.1965378217342492e-9	0.194019072646799	0.8310214380628894	0.15710469727839807	0.8641224928295952
ENSMUSG00000078588	Ccdc24	Ccdc24	381546	coiled-coil domain containing 24	6.299936514052921	2.2402461744218e-9	-2.242243390743562	0.680076044578783	-2.2669852106378627	0.6469664311534289
ENSMUSG00000021423	Ly86	Ly86	17084	lymphocyte antigen 86	-1.2841617920104433	2.272245272071568e-9	-1.704465842865261	8.278265310569882e-11	-0.11591615885655056	0.7548205009048797
ENSMUSG00000033917	Gde1	Gde1	56209	glycerophosphodiester phosphodiesterase 1	1.6729267832495256	2.4352105164293915e-9	1.577944762716491	3.925825989972453e-7	-0.9778973514837161	0.009880684063661339
ENSMUSG00000030157	Clec2d	Clec2d	93694	C-type lectin domain family 2, member d	-3.072330763750902	2.551086682681738e-9	-1.2756109766469463	0.02128687373620631	-0.587184463639253	0.28262422053897324
ENSMUSG00000037443	Cep85	Cep85	70012	centrosomal protein 85	-2.3215286327276154	2.600669047093326e-9	-3.742150592375604	7.204462433822496e-11	-5.164546929876739	1.0621278469510696e-13
ENSMUSG00000100405	Gm28911	NA	NA	NA	-6.300238058364833	2.625147959596241e-9	-6.812377331561989	6.193348628220418e-4	-1.4973867324752779	0.03481842837988778
ENSMUSG00000040552	C3ar1	C3ar1	12267	complement component 3a receptor 1	-1.7186399629261981	2.625147959596241e-9	-1.6584722580116762	3.6292401919950627e-6	-1.1829058206866687	5.327702808829384e-5
ENSMUSG00000076431	Sox4	Sox4	20677	SRY (sex determining region Y)-box 4	-2.1343895903510735	2.6468346450287933e-9	-1.6639471067291398	4.526637543775199e-5	-0.3477236303130906	0.4255524646788455
ENSMUSG00000001761	Smo	Smo	319757	smoothened, frizzled class receptor	-2.81335389727537	2.8513534637313557e-9	-2.51126805181601	5.524012743030886e-5	0.23561227457337341	0.710451316944893
ENSMUSG00000090707	Gm8237	NA	NA	NA	8.310721154427442	2.8619922654817872e-9	3.560646832676695	0.30647435977815807	4.262143855540756	0.1559380808048515
ENSMUSG00000078087	Rps12l1	NA	NA	NA	-7.830844403973446	3.23975974021416e-9	-5.291202322058619	1.4573007175666968e-6	-0.40219097173292395	0.6613779055628657
ENSMUSG00000086773	Gm16192	NA	NA	NA	-3.424493134699628	3.4379806200138292e-9	-0.4479594014320683	0.521121070764062	-1.5797330846865854	0.002352920602724051
ENSMUSG00000016494	Cd34	Cd34	12490	CD34 antigen	-1.5843339379556576	3.986337121113461e-9	1.025282657398019	5.786852002150983e-5	0.08561005978046134	0.8763092111944191
ENSMUSG00000045287	Rtn4rl1	Rtn4rl1	237847	reticulon 4 receptor-like 1	-2.264775257437061	3.986337121113461e-9	-5.470587063231249	8.50353913183452e-10	-0.9830967952429978	0.00908644658869482
ENSMUSG00000056116	H2-T22	H2-T22	15039	histocompatibility 2, T region locus 22	-3.5370270877123806	4.163694833499803e-9	-3.306121332632904	4.895173700204969e-5	-1.1498112493591754	0.02926234417765845
ENSMUSG00000097815	Gm26809	NA	NA	NA	-1.6693646665697675	4.217333239551692e-9	-1.2472625999455988	2.1459046418480408e-4	-0.1808620836750829	0.6904373596871792
ENSMUSG00000050299	Gm9843	NA	NA	NA	-7.414170419619511	4.534581046560877e-9	-14.087132613552118	4.010638662772946e-8	-0.40040125260700254	0.6322403167069348
ENSMUSG00000046805	Mpeg1	Mpeg1	17476	macrophage expressed gene 1	-1.4654442775078103	4.534581046560877e-9	-0.8867867503525522	8.16252827602756e-4	-0.5033048153717434	0.05697277174352573
ENSMUSG00000079110	Capn3	Capn3	12335	calpain 3	-2.8115270181259375	4.553317305401971e-9	0.5495066666656601	0.22730881734688557	-3.9572170472942854	1.0554836383082155e-8
ENSMUSG00000109089	RP23-366O14.6	4833411C07Rik	71624	RIKEN cDNA 4833411C07 gene	-5.548827083277631	5.780270944993419e-9	-7.883066242928269	1.6022507285009917e-5	-1.9463243293488508	0.005134124826742377
ENSMUSG00000050138	Kcnk12	Kcnk12	210741	potassium channel, subfamily K, member 12	1.470849410807548	5.994790822993075e-9	-0.19179125626619445	0.7685080146075879	0.8557218327179381	0.0018429925712287706
ENSMUSG00000026031	Cflar	Cflar	12633	CASP8 and FADD-like apoptosis regulator	-1.4599368219807607	5.99738925261202e-9	-0.847858500135405	0.0021966974741519886	0.09825603830702735	0.8403110433930808
ENSMUSG00000025498	Irf7	Irf7	54123	interferon regulatory factor 7	-6.422875769764503	6.0050003897216696e-9	-3.0245851789762455	6.634096358665131e-4	-3.30499155065382	4.816134482199011e-5
ENSMUSG00000006362	Cbfa2t3	Cbfa2t3	12398	CBFA2/RUNX1 translocation partner 3	-2.2150156001342824	6.0553524364715555e-9	-0.897620682230446	0.038328046396115756	-0.5427689298989157	0.2046328132142408
ENSMUSG00000108173	Gm44231	NA	NA	NA	-1.9165629835376734	6.255337003895186e-9	-0.807587353049451	0.0329610628123643	-1.7022410952796847	1.7750072646362507e-6
ENSMUSG00000058603	Rpl28-ps1	NA	NA	NA	-9.155684853697068	6.255337003895186e-9	-0.8592226706352274	0.12650268300466516	-11.820424260866178	8.133521542912225e-8
ENSMUSG00000031995	St14	St14	19143	suppression of tumorigenicity 14 (colon carcinoma)	2.207009857833729	7.026536056213104e-9	1.6765075262096711	2.270558275184633e-4	0.10428009869186265	0.9349065009823154
ENSMUSG00000031996	Aplp2	Aplp2	11804	amyloid beta (A4) precursor-like protein 2	1.7093019665695095	7.117944955062284e-9	1.2344200740958733	2.0280695961825404e-4	0.8770134188964847	0.007164028126368045
ENSMUSG00000002104	Rapsn	Rapsn	19400	receptor-associated protein of the synapse	-7.482430507955534	7.507635758547534e-9	-7.442607655477172	8.290575157092196e-5	-0.28285128813019467	0.7959227368731046
ENSMUSG00000040181	Fmo1	Fmo1	14261	flavin containing monooxygenase 1	-4.699507475197291	7.507635758547534e-9	-3.968301053900411	1.1340113598480772e-4	-3.4905973592155535	1.3003123646846872e-5
ENSMUSG00000072812	Ahnak2	Ahnak2	100041194	AHNAK nucleoprotein 2	7.8450597563541695	7.780194347560748e-9	-0.032853979006751244	1	4.531119921995075	0.054891539367416836
ENSMUSG00000024534	Sncaip	Sncaip	67847	synuclein, alpha interacting protein (synphilin)	-7.174767725668023	7.866320718949242e-9	-0.8443442605761147	0.33492022529468374	-0.9552002935695476	0.23038933323231497
ENSMUSG00000039774	Galnt12	Galnt12	230145	polypeptide N-acetylgalactosaminyltransferase 12	-2.489142726797188	7.866320718949242e-9	-0.6386423275896521	0.21033644325725845	-1.665942761152837	1.5653868066181701e-4
ENSMUSG00000015355	Cd48	Cd48	12506	CD48 antigen	-1.4306457413310492	7.962969456622521e-9	0.07570632262492201	0.8692200297232122	-0.8356612048235401	0.0010088115303644501
ENSMUSG00000043263	Pyhin1	Ifi209	236312	interferon activated gene 209	-4.7612533556304415	8.274823304093043e-9	-1.2757962409664025	0.08730795587958307	-3.822203032363879	9.879079973158707e-6
ENSMUSG00000070271	Gm13268	NA	NA	NA	-7.772121991007818	8.662197103654719e-9	-7.8426643292294385	7.17079424218745e-5	-2.001182762723178	0.010223900715367584
